Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
"[Bogota, PM2.5 - Principal, 2016-10-06 04:00 AM, 2016, 10, 06, 04, 13.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 05:00 AM, 2016, 10, 06, 05, 15.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 06:00 AM, 2016, 10, 06, 06, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 07:00 AM, 2016, 10, 06, 07, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 08:00 AM, 2016, 10, 06, 08, 27.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 09:00 AM, 2016, 10, 06, 09, 21.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 10:00 AM, 2016, 10, 06, 10, 13.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 11:00 AM, 2016, 10, 06, 11, 7.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 12:00 PM, 2016, 10, 06, 12, 3.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 01:00 PM, 2016, 10, 06, 13, 5.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 02:00 PM, 2016, 10, 06, 14, 4.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 03:00 PM, 2016, 10, 06, 15, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 04:00 PM, 2016, 10, 06, 16, 21.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 05:00 PM, 2016, 10, 06, 17, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 06:00 PM, 2016, 10, 06, 18, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 07:00 PM, 2016, 10, 06, 19, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 08:00 PM, 2016, 10, 06, 20, 21.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 09:00 PM, 2016, 10, 06, 21, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 10:00 PM, 2016, 10, 06, 22, 30.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-06 11:00 PM, 2016, 10, 06, 23, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 12:00 AM, 2016, 10, 07, 00, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 01:00 AM, 2016, 10, 07, 01, 9.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 02:00 AM, 2016, 10, 07, 02, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 03:00 AM, 2016, 10, 07, 03, 12.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 04:00 AM, 2016, 10, 07, 04, 13.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 05:00 AM, 2016, 10, 07, 05, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 06:00 AM, 2016, 10, 07, 06, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 07:00 AM, 2016, 10, 07, 07, 26.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 08:00 AM, 2016, 10, 07, 08, 38.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 09:00 AM, 2016, 10, 07, 09, 39.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 10:00 AM, 2016, 10, 07, 10, 47.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 11:00 AM, 2016, 10, 07, 11, 34.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 12:00 PM, 2016, 10, 07, 12, 25.0, , , , , , , UG/M3, 1 Hr, Valid]"
