Site,Parameter,Date (LT),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2016-01-29 05:00 AM,2016,01,29,05,173.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 06:00 AM,2016,01,29,06,186.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 07:00 PM,2016,01,28,19,174.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 08:00 PM,2016,01,28,20,228.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 09:00 PM,2016,01,28,21,240.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 10:00 PM,2016,01,28,22,241.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 11:00 PM,2016,01,28,23,227.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-29 12:00 AM,2016,01,29,00,202.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 01:00 PM,2016,01,28,13,127.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 02:00 PM,2016,01,28,14,121.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 03:00 PM,2016,01,28,15,120.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 04:00 PM,2016,01,28,16,118.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 05:00 PM,2016,01,28,17,120.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 06:00 PM,2016,01,28,18,149.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 07:00 AM,2016,01,28,07,235.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 08:00 AM,2016,01,28,08,221.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 09:00 AM,2016,01,28,09,220.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 10:00 AM,2016,01,28,10,180.0,UG/M3,1 Hr,Valid
